locus_tag	ftype	length_bp	gene	EC_number	COG	product
SGL03_01344	gene	5877	lgrD_1			
SGL03_01344	CDS	5877	lgrD_1			Linear gramicidin synthase subunit D
SGL03_01345	gene	624				
SGL03_01345	CDS	624				hypothetical protein
SGL03_01346	gene	477	rebH			
SGL03_01346	CDS	477	rebH	1.14.19.9		Flavin-dependent tryptophan halogenase RebH
SGL03_01347	gene	333	prnA			
SGL03_01347	CDS	333	prnA	1.14.19.9		Flavin-dependent tryptophan halogenase PrnA
SGL03_01348	gene	1944				
SGL03_01348	CDS	1944				hypothetical protein
SGL03_01349	gene	753				
SGL03_01349	CDS	753				hypothetical protein
SGL03_01350	gene	801				
SGL03_01350	CDS	801				hypothetical protein
SGL03_01351	gene	1302				
SGL03_01351	CDS	1302				hypothetical protein
SGL03_01352	gene	387				
SGL03_01352	CDS	387				hypothetical protein
SGL03_01353	gene	2586	btuD_2			
SGL03_01353	CDS	2586	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
SGL03_01354	gene	477				
SGL03_01354	CDS	477				hypothetical protein
SGL03_01355	gene	1995				
SGL03_01355	CDS	1995			COG1122	putative ABC transporter ATP-binding protein
SGL03_01356	gene	861				
SGL03_01356	CDS	861			COG0619	putative protein
SGL03_01357	gene	453	asnC_1			
SGL03_01357	CDS	453	asnC_1		COG1522	Regulatory protein AsnC
SGL03_01358	gene	876				
SGL03_01358	CDS	876		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
SGL03_01359	gene	1245	rocD			
SGL03_01359	CDS	1245	rocD	2.6.1.13	COG4992	Ornithine aminotransferase
SGL03_01360	gene	1437	yhdG_1			
SGL03_01360	CDS	1437	yhdG_1		COG0531	putative amino acid permease YhdG
SGL03_01361	gene	873				
SGL03_01361	CDS	873			COG0589	Universal stress protein
SGL03_01362	gene	1329				
SGL03_01362	CDS	1329				hypothetical protein
SGL03_01363	gene	840	araQ_1			
SGL03_01363	CDS	840	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
SGL03_01364	gene	873	melD_1			
SGL03_01364	CDS	873	melD_1		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
SGL03_01365	gene	1518	tldD			
SGL03_01365	CDS	1518	tldD	3.4.-.-	COG0312	Metalloprotease TldD
SGL03_01366	gene	1374				
SGL03_01366	CDS	1374				hypothetical protein
SGL03_01367	gene	519				
SGL03_01367	CDS	519			COG2128	putative protein
SGL03_01368	gene	774				
SGL03_01368	CDS	774				hypothetical protein
SGL03_01369	gene	303				
SGL03_01369	CDS	303				hypothetical protein
SGL03_01370	gene	2598	yloB			
SGL03_01370	CDS	2598	yloB	7.2.2.10	COG0474	Calcium-transporting ATPase
SGL03_01371	gene	552				
SGL03_01371	CDS	552				hypothetical protein
SGL03_01372	gene	468				
SGL03_01372	CDS	468				hypothetical protein
SGL03_01373	gene	156				
SGL03_01373	CDS	156				hypothetical protein
SGL03_01374	gene	960				
SGL03_01374	CDS	960				hypothetical protein
SGL03_01375	gene	318				
SGL03_01375	CDS	318				hypothetical protein
SGL03_01376	gene	1335				
SGL03_01376	CDS	1335				IS256 family transposase IS2606
SGL03_01377	gene	483				
SGL03_01377	CDS	483				hypothetical protein
SGL03_01378	gene	252				
SGL03_01378	CDS	252				hypothetical protein
SGL03_01379	gene	957				
SGL03_01379	CDS	957				hypothetical protein
SGL03_01380	gene	456				
SGL03_01380	CDS	456				hypothetical protein
SGL03_01381	gene	1335				
SGL03_01381	CDS	1335				IS256 family transposase IS2606
SGL03_01382	gene	756				
SGL03_01382	CDS	756				hypothetical protein
SGL03_01383	gene	735				
SGL03_01383	CDS	735				hypothetical protein
SGL03_01384	gene	378				
SGL03_01384	CDS	378			COG2149	putative protein
SGL03_01385	gene	399				
SGL03_01385	CDS	399				hypothetical protein
SGL03_01386	gene	534				
SGL03_01386	CDS	534				hypothetical protein
SGL03_01387	gene	633				
SGL03_01387	CDS	633				hypothetical protein
SGL03_01388	gene	717				
SGL03_01388	CDS	717				hypothetical protein
SGL03_01389	gene	318				
SGL03_01389	CDS	318				hypothetical protein
SGL03_01390	gene	960				
SGL03_01390	CDS	960				hypothetical protein
SGL03_01391	gene	387				
SGL03_01391	CDS	387				hypothetical protein
SGL03_01392	gene	627				
SGL03_01392	CDS	627				hypothetical protein
SGL03_01393	gene	1374				
SGL03_01393	CDS	1374		1.4.5.-		L-amino acid dehydrogenase
SGL03_01394	gene	1302				
SGL03_01394	CDS	1302		1.14.15.14	COG2124	Methyl-branched lipid omega-hydroxylase
SGL03_01395	gene	1056				
SGL03_01395	CDS	1056				hypothetical protein
SGL03_01396	gene	120				
SGL03_01396	CDS	120				hypothetical protein
SGL03_01397	gene	1776	dnaK_2			
SGL03_01397	CDS	1776	dnaK_2			Chaperone protein DnaK
SGL03_01398	gene	288				
SGL03_01398	CDS	288				hypothetical protein
SGL03_01399	gene	1107				
SGL03_01399	CDS	1107				hypothetical protein
SGL03_01400	gene	954				
SGL03_01400	CDS	954				hypothetical protein
SGL03_01401	gene	1503	lnt			
SGL03_01401	CDS	1503	lnt	2.3.1.269		Apolipoprotein N-acyltransferase
SGL03_01402	gene	750				
SGL03_01402	CDS	750				hypothetical protein
SGL03_01403	gene	624	gloB_1			
SGL03_01403	CDS	624	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
SGL03_01404	gene	1086				
SGL03_01404	CDS	1086		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
SGL03_01405	gene	1071	tam_3			
SGL03_01405	CDS	1071	tam_3	2.1.1.144		Trans-aconitate 2-methyltransferase
SGL03_01406	gene	819				
SGL03_01406	CDS	819				hypothetical protein
SGL03_01407	gene	513				
SGL03_01407	CDS	513				hypothetical protein
SGL03_01408	gene	279				
SGL03_01408	CDS	279				hypothetical protein
SGL03_01409	gene	963	dagK			
SGL03_01409	CDS	963	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
SGL03_01410	gene	1581				
SGL03_01410	CDS	1581		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
SGL03_01411	gene	561				
SGL03_01411	CDS	561				putative HTH-type transcriptional regulator
SGL03_01412	gene	1536	glpD1			
SGL03_01412	CDS	1536	glpD1	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 1
SGL03_01413	gene	888				
SGL03_01413	CDS	888				hypothetical protein
SGL03_01414	gene	1422	accD6			
SGL03_01414	CDS	1422	accD6	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 6
SGL03_01415	gene	1254	kasB			
SGL03_01415	CDS	1254	kasB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
SGL03_01416	gene	1251	kasA			
SGL03_01416	CDS	1251	kasA	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
SGL03_01417	gene	348	acpM			
SGL03_01417	CDS	348	acpM		COG0236	Meromycolate extension acyl carrier protein
SGL03_01418	gene	909	fabD			
SGL03_01418	CDS	909	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
SGL03_01419	gene	1311				
SGL03_01419	CDS	1311			COG2508	putative protein
SGL03_01420	gene	2790	aceE_1			
SGL03_01420	CDS	2790	aceE_1	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
SGL03_01421	gene	498				
SGL03_01421	CDS	498				putative protein
SGL03_01422	gene	423				
SGL03_01422	CDS	423				putative protein
SGL03_01423	gene	462	ahpE			
SGL03_01423	CDS	462	ahpE	1.11.1.15	COG1225	Alkyl hydroperoxide reductase E
SGL03_01424	gene	75				
SGL03_01424	tRNA	75				tRNA-Val(tac)
SGL03_01425	gene	1551				
SGL03_01425	CDS	1551		2.3.1.20		Putative diacyglycerol O-acyltransferase
SGL03_01426	gene	528				
SGL03_01426	CDS	528		2.3.1.20		Putative diacyglycerol O-acyltransferase
SGL03_01427	gene	807				
SGL03_01427	CDS	807			COG0053	putative cation efflux system protein
SGL03_01428	gene	816				
SGL03_01428	CDS	816			COG3662	putative protein
SGL03_01429	gene	942	cobD			
SGL03_01429	CDS	942	cobD		COG1270	Cobalamin biosynthesis protein CobD
SGL03_01430	gene	828				
SGL03_01430	CDS	828			COG3346	putative SURF1-like protein
SGL03_01431	gene	495	ptpA			
SGL03_01431	CDS	495	ptpA	3.1.3.48	COG0394	putative low molecular weight protein-tyrosine-phosphatase
SGL03_01432	gene	633				
SGL03_01432	CDS	633			COG0546	putative protein
SGL03_01433	gene	1056				
SGL03_01433	CDS	1056		2.6.1.-	COG0079	putative aminotransferase
SGL03_01434	gene	1137				
SGL03_01434	CDS	1137			COG0327	GTP cyclohydrolase 1 type 2 
SGL03_01435	gene	738				
SGL03_01435	CDS	738			COG1579	putative protein
SGL03_01436	gene	1125				
SGL03_01436	CDS	1125			COG0328	Bifunctional protein
SGL03_01437	gene	1293				
SGL03_01437	CDS	1293				hypothetical protein
SGL03_01438	gene	822				
SGL03_01438	CDS	822				hypothetical protein
SGL03_01439	gene	648				
SGL03_01439	CDS	648				hypothetical protein
SGL03_01440	gene	195				
SGL03_01440	CDS	195				hypothetical protein
SGL03_01441	gene	171				
SGL03_01441	CDS	171				hypothetical protein
SGL03_01442	gene	195				
SGL03_01442	CDS	195				hypothetical protein
SGL03_01443	gene	1593				
SGL03_01443	CDS	1593				putative protein
SGL03_01444	gene	429				
SGL03_01444	CDS	429				hypothetical protein
SGL03_01445	gene	894	panB			
SGL03_01445	CDS	894	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
SGL03_01446	gene	477				
SGL03_01446	CDS	477		2.3.1.20		Putative diacyglycerol O-acyltransferase
SGL03_01447	gene	357				
SGL03_01447	CDS	357				hypothetical protein
SGL03_01448	gene	696				
SGL03_01448	CDS	696		2.3.1.20		Putative diacyglycerol O-acyltransferase
SGL03_01449	gene	1557	caeA			
SGL03_01449	CDS	1557	caeA	3.1.1.-		Carboxylesterase A
SGL03_01450	gene	1737	ctaD_1			
SGL03_01450	CDS	1737	ctaD_1	1.9.3.1	COG0843	putative cytochrome c oxidase subunit 1
SGL03_01451	gene	1560	caeB_1			
SGL03_01451	CDS	1560	caeB_1	3.1.1.-		Carboxylesterase B
SGL03_01452	gene	1341	glnA2			
SGL03_01452	CDS	1341	glnA2	6.3.1.2	COG0174	Glutamine synthetase
SGL03_01453	gene	2988	glnE			
SGL03_01453	CDS	2988	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
SGL03_01454	gene	849				
SGL03_01454	CDS	849				hypothetical protein
SGL03_01455	gene	648				
SGL03_01455	CDS	648			COG2141	putative protein
SGL03_01456	gene	2181				
SGL03_01456	CDS	2181				hypothetical protein
SGL03_01457	gene	1437	glnA1			
SGL03_01457	CDS	1437	glnA1	6.3.1.2	COG0174	Glutamine synthetase
SGL03_01458	gene	423				
SGL03_01458	CDS	423				hypothetical protein
SGL03_01459	gene	753				
SGL03_01459	CDS	753				putative protein
SGL03_01460	gene	975	lipA			
SGL03_01460	CDS	975	lipA	2.8.1.8	COG0320	Lipoyl synthase
SGL03_01461	gene	687	lipB			
SGL03_01461	CDS	687	lipB	2.3.1.181	COG0321	Octanoyltransferase
SGL03_01462	gene	1842				
SGL03_01462	CDS	1842			COG1132	putative ABC transporter ATP-binding protein
SGL03_01463	gene	696				
SGL03_01463	CDS	696				hypothetical protein
SGL03_01464	gene	1443				
SGL03_01464	CDS	1443		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
SGL03_01465	gene	360				
SGL03_01465	CDS	360				hypothetical protein
SGL03_01466	gene	1677	alsS_1			
SGL03_01466	CDS	1677	alsS_1	2.2.1.6	COG0028	Acetolactate synthase
SGL03_01467	gene	660				
SGL03_01467	CDS	660				hypothetical protein
SGL03_01468	gene	564				
SGL03_01468	CDS	564				hypothetical protein
SGL03_01469	gene	321				
SGL03_01469	CDS	321				hypothetical protein
SGL03_01470	gene	753	rosB_1			
SGL03_01470	CDS	753	rosB_1	2.6.1.114		8-demethyl-8-aminoriboflavin-5'-phosphate synthase
SGL03_01471	gene	285				
SGL03_01471	CDS	285				hypothetical protein
SGL03_01472	gene	654	rpoE			
SGL03_01472	CDS	654	rpoE		COG1595	ECF RNA polymerase sigma-E factor
SGL03_01473	gene	537				
SGL03_01473	CDS	537				hypothetical protein
SGL03_01474	gene	540				
SGL03_01474	CDS	540				hypothetical protein
SGL03_01475	gene	783				
SGL03_01475	CDS	783				hypothetical protein
SGL03_01476	gene	1335				
SGL03_01476	CDS	1335				IS256 family transposase IS2606
SGL03_01477	gene	1752	dhbF_4			
SGL03_01477	CDS	1752	dhbF_4		COG1020	Dimodular nonribosomal peptide synthase
SGL03_01478	gene	1302				
SGL03_01478	CDS	1302				hypothetical protein
SGL03_01479	gene	378				
SGL03_01479	CDS	378				hypothetical protein
SGL03_01480	gene	345				
SGL03_01480	CDS	345				hypothetical protein
SGL03_01481	gene	1221				
SGL03_01481	CDS	1221				hypothetical protein
SGL03_01482	gene	1089	add			
SGL03_01482	CDS	1089	add	3.5.4.4	COG1816	Adenosine deaminase
SGL03_01483	gene	1302	deoA			
SGL03_01483	CDS	1302	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
SGL03_01484	gene	399	cdd			
SGL03_01484	CDS	399	cdd	3.5.4.5	COG0295	Cytidine deaminase
SGL03_01485	gene	339	sdhC			
SGL03_01485	CDS	339	sdhC		COG2009	Succinate dehydrogenase 2 membrane subunit SdhC
SGL03_01486	gene	468				
SGL03_01486	CDS	468				hypothetical protein
SGL03_01487	gene	1755	sdhA_2			
SGL03_01487	CDS	1755	sdhA_2	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
SGL03_01488	gene	813	sdhB			
SGL03_01488	CDS	813	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
SGL03_01489	gene	318				
SGL03_01489	CDS	318				hypothetical protein
SGL03_01490	gene	960				
SGL03_01490	CDS	960				hypothetical protein
SGL03_01491	gene	447				
SGL03_01491	CDS	447				hypothetical protein
SGL03_01492	gene	831	xthA			
SGL03_01492	CDS	831	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
SGL03_01493	gene	816				
SGL03_01493	CDS	816				hypothetical protein
SGL03_01494	gene	594	def			
SGL03_01494	CDS	594	def	3.5.1.88	COG0242	Peptide deformylase
SGL03_01495	gene	309				
SGL03_01495	CDS	309				hypothetical protein
SGL03_01496	gene	483				
SGL03_01496	CDS	483				hypothetical protein
SGL03_01497	gene	717	sodC			
SGL03_01497	CDS	717	sodC	1.15.1.1	COG2032	Superoxide dismutase [Cu-Zn]
SGL03_01498	gene	1176				
SGL03_01498	CDS	1176		6.3.2.2	COG2170	Putative glutamate--cysteine ligase 2
SGL03_01499	gene	702	lutR			
SGL03_01499	CDS	702	lutR		COG2186	HTH-type transcriptional regulator LutR
SGL03_01500	gene	1308	yycB			
SGL03_01500	CDS	1308	yycB		COG2807	putative transporter YycB
SGL03_01501	gene	654				
SGL03_01501	CDS	654				hypothetical protein
SGL03_01502	gene	2178	ftsH_1			
SGL03_01502	CDS	2178	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
SGL03_01503	gene	876				
SGL03_01503	CDS	876				hypothetical protein
SGL03_01504	gene	723	psd			
SGL03_01504	CDS	723	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
SGL03_01505	gene	2097				
SGL03_01505	CDS	2097				hypothetical protein
SGL03_01506	gene	1302				
SGL03_01506	CDS	1302				hypothetical protein
SGL03_01507	gene	126				
SGL03_01507	CDS	126				hypothetical protein
SGL03_01508	gene	1218	moaE2_2			
SGL03_01508	CDS	1218	moaE2_2	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 2
SGL03_01509	gene	939				
SGL03_01509	CDS	939				hypothetical protein
SGL03_01510	gene	645				
SGL03_01510	CDS	645				hypothetical protein
SGL03_01511	gene	1626	groL1			
SGL03_01511	CDS	1626	groL1		COG0459	60 kDa chaperonin 1
SGL03_01512	gene	420				
SGL03_01512	CDS	420				putative protein
SGL03_01513	gene	1422				
SGL03_01513	CDS	1422				putative PPE family protein PPE10
SGL03_01514	gene	1713				
SGL03_01514	CDS	1713			COG3653	putative protein
SGL03_01515	gene	516				
SGL03_01515	CDS	516				hypothetical protein
SGL03_01516	gene	849				
SGL03_01516	CDS	849				hypothetical protein
SGL03_01517	gene	699	rskA			
SGL03_01517	CDS	699	rskA			Anti-sigma-K factor RskA
SGL03_01518	gene	564	sigK			
SGL03_01518	CDS	564	sigK		COG1595	ECF RNA polymerase sigma factor SigK
SGL03_01519	gene	795				
SGL03_01519	CDS	795				hypothetical protein
SGL03_01520	gene	1287	ufaA1			
SGL03_01520	CDS	1287	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
SGL03_01521	gene	717				
SGL03_01521	CDS	717				hypothetical protein
SGL03_01522	gene	1317				
SGL03_01522	CDS	1317				hypothetical protein
SGL03_01523	gene	753	mmpL4_2			
SGL03_01523	CDS	753	mmpL4_2		COG2409	Siderophore exporter MmpL4
SGL03_01524	gene	1335				
SGL03_01524	CDS	1335				IS256 family transposase IS2606
SGL03_01525	gene	960				
SGL03_01525	CDS	960				hypothetical protein
SGL03_01526	gene	318				
SGL03_01526	CDS	318				hypothetical protein
SGL03_01527	gene	558	mmpL4_3			
SGL03_01527	CDS	558	mmpL4_3		COG2409	Siderophore exporter MmpL4
SGL03_01528	gene	390	mmpL5_2			
SGL03_01528	CDS	390	mmpL5_2		COG2409	Siderophore exporter MmpL5
SGL03_01529	gene	1335				
SGL03_01529	CDS	1335				IS256 family transposase IS2606
SGL03_01530	gene	657	mmpL2_1			
SGL03_01530	CDS	657	mmpL2_1		COG2409	putative transport protein MmpL2
SGL03_01531	gene	348				
SGL03_01531	CDS	348				hypothetical protein
SGL03_01532	gene	450				
SGL03_01532	CDS	450				hypothetical protein
SGL03_01533	gene	915				
SGL03_01533	CDS	915				Putative enoyl-CoA hydratase EchA13
SGL03_01534	gene	939				
SGL03_01534	CDS	939		3.4.21.26		Prolyl endopeptidase
SGL03_01535	gene	1125				
SGL03_01535	CDS	1125				hypothetical protein
SGL03_01536	gene	1524				
SGL03_01536	CDS	1524		1.2.1.3	COG1012	putative aldehyde dehydrogenase
SGL03_01537	gene	501				
SGL03_01537	CDS	501				hypothetical protein
SGL03_01538	gene	240				
SGL03_01538	CDS	240				hypothetical protein
SGL03_01539	gene	570				
SGL03_01539	CDS	570				hypothetical protein
SGL03_01540	gene	195				
SGL03_01540	CDS	195				hypothetical protein
SGL03_01541	gene	1302				
SGL03_01541	CDS	1302				hypothetical protein
SGL03_01542	gene	366	bioF_1			
SGL03_01542	CDS	366	bioF_1	2.3.1.47		8-amino-7-oxononanoate synthase
SGL03_01543	gene	231				
SGL03_01543	CDS	231				hypothetical protein
SGL03_01544	gene	1302				
SGL03_01544	CDS	1302				hypothetical protein
SGL03_01545	gene	2526				
SGL03_01545	CDS	2526		3.6.3.-	COG0842	ABC transporter ATP-binding/permease protein
SGL03_01546	gene	1050				
SGL03_01546	CDS	1050		3.6.3.-	COG0842	ABC transporter ATP-binding/permease protein
SGL03_01547	gene	414				
SGL03_01547	CDS	414				hypothetical protein
SGL03_01548	gene	786				
SGL03_01548	CDS	786				hypothetical protein
SGL03_01549	gene	201				
SGL03_01549	CDS	201				hypothetical protein
SGL03_01550	gene	831	baiCD			
SGL03_01550	CDS	831	baiCD	1.3.1.115	COG0446	3-oxocholoyl-CoA 4-desaturase
SGL03_01551	gene	846	folD			
SGL03_01551	CDS	846	folD		COG0190	Bifunctional protein FolD protein
SGL03_01552	gene	294				
SGL03_01552	CDS	294				hypothetical protein
SGL03_01553	gene	417	lprJ_1			
SGL03_01553	CDS	417	lprJ_1			Putative lipoprotein LprJ
SGL03_01554	gene	1356	yvdP			
SGL03_01554	CDS	1356	yvdP	1.21.-.-	COG0277	putative FAD-linked oxidoreductase YvdP
SGL03_01555	gene	1845				
SGL03_01555	CDS	1845		6.2.1.-	COG0318	Long-chain-fatty-acid--AMP ligase FadD28
SGL03_01556	gene	3411	pikAII			
SGL03_01556	CDS	3411	pikAII	2.3.1.239		Narbonolide/10-deoxymethynolide synthase PikA2, modules 3 and 4
SGL03_01557	gene	2625	pks1_1			
SGL03_01557	CDS	2625	pks1_1			Putative inactive phenolphthiocerol synthesis polyketide synthase type I Pks1
SGL03_01558	gene	1911				
SGL03_01558	CDS	1911				hypothetical protein
SGL03_01559	gene	297				
SGL03_01559	CDS	297				hypothetical protein
SGL03_01560	gene	348				
SGL03_01560	CDS	348				hypothetical protein
SGL03_01561	gene	738				
SGL03_01561	CDS	738		2.1.1.-	COG0500	putative methyltransferase
SGL03_01562	gene	1140	metXA			
SGL03_01562	CDS	1140	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
SGL03_01563	gene	1350	metY			
SGL03_01563	CDS	1350	metY	2.5.1.49	COG2873	O-acetyl-L-homoserine sulfhydrylase
SGL03_01564	gene	369	icd_1			
SGL03_01564	CDS	369	icd_1	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
SGL03_01565	gene	897				
SGL03_01565	CDS	897				hypothetical protein
SGL03_01566	gene	801				
SGL03_01566	CDS	801				hypothetical protein
SGL03_01567	gene	1020	trpS			
SGL03_01567	CDS	1020	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
SGL03_01568	gene	951	yhjD			
SGL03_01568	CDS	951	yhjD		COG1295	Inner membrane protein YhjD
SGL03_01569	gene	1167	agaA			
SGL03_01569	CDS	1167	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
SGL03_01570	gene	1350	galP			
SGL03_01570	CDS	1350	galP			Galactose-proton symporter
SGL03_01571	gene	1248				
SGL03_01571	CDS	1248				hypothetical protein
SGL03_01572	gene	639				
SGL03_01572	CDS	639				hypothetical protein
SGL03_01573	gene	2319				
SGL03_01573	CDS	2319				hypothetical protein
SGL03_01574	gene	1116				
SGL03_01574	CDS	1116				hypothetical protein
SGL03_01575	gene	348				
SGL03_01575	CDS	348				hypothetical protein
SGL03_01576	gene	612	sigJ_1			
SGL03_01576	CDS	612	sigJ_1			ECF RNA polymerase sigma factor SigJ
SGL03_01577	gene	1212				
SGL03_01577	CDS	1212				hypothetical protein
SGL03_01578	gene	348				
SGL03_01578	CDS	348				hypothetical protein
SGL03_01579	gene	642				
SGL03_01579	CDS	642				hypothetical protein
SGL03_01580	gene	585				
SGL03_01580	CDS	585				hypothetical protein
SGL03_01581	gene	714				
SGL03_01581	CDS	714				hypothetical protein
SGL03_01582	gene	1302				
SGL03_01582	CDS	1302				hypothetical protein
SGL03_01583	gene	297	esxP_1			
SGL03_01583	CDS	297	esxP_1			ESAT-6-like protein EsxP
SGL03_01584	gene	285	esxN_1			
SGL03_01584	CDS	285	esxN_1			ESAT-6-like protein EsxN
SGL03_01585	gene	801				
SGL03_01585	CDS	801				hypothetical protein
SGL03_01586	gene	993				
SGL03_01586	CDS	993				hypothetical protein
SGL03_01587	gene	1371	dgt			
SGL03_01587	CDS	1371	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
SGL03_01588	gene	1971	dnaG			
SGL03_01588	CDS	1971	dnaG	2.7.7.-	COG0358	DNA primase
SGL03_01589	gene	246				
SGL03_01589	CDS	246				hypothetical protein
SGL03_01590	gene	76				
SGL03_01590	tRNA	76				tRNA-Asn(gtt)
SGL03_01591	gene	453				
SGL03_01591	CDS	453				hypothetical protein
SGL03_01592	gene	429				
SGL03_01592	CDS	429				hypothetical protein
SGL03_01593	gene	687	cysE			
SGL03_01593	CDS	687	cysE	2.3.1.30	COG1045	Serine acetyltransferase
SGL03_01594	gene	933	cysK1			
SGL03_01594	CDS	933	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
SGL03_01595	gene	417				
SGL03_01595	CDS	417				hypothetical protein
SGL03_01596	gene	1647	mez			
SGL03_01596	CDS	1647	mez	1.1.1.38	COG0281	Putative malate oxidoreductase [NAD]
SGL03_01597	gene	921	stp_2			
SGL03_01597	CDS	921	stp_2			Multidrug resistance protein Stp
SGL03_01598	gene	1302				
SGL03_01598	CDS	1302				hypothetical protein
SGL03_01599	gene	279				
SGL03_01599	CDS	279				hypothetical protein
SGL03_01600	gene	1335				
SGL03_01600	CDS	1335				IS256 family transposase IS2606
SGL03_01601	gene	858	PPE2_2			
SGL03_01601	CDS	858	PPE2_2		COG5651	putative PPE family protein PPE2
SGL03_01602	gene	1698				
SGL03_01602	CDS	1698			COG2114	putative protein
SGL03_01603	gene	4209	napA_1			
SGL03_01603	CDS	4209	napA_1	1.9.6.1		Periplasmic nitrate reductase
SGL03_01604	gene	504	lppP			
SGL03_01604	CDS	504	lppP			Putative lipoprotein LppP
SGL03_01605	gene	351				
SGL03_01605	CDS	351				hypothetical protein
SGL03_01606	gene	1980	ctpD			
SGL03_01606	CDS	1980	ctpD	3.6.3.-	COG2217	putative cobalt/nickel-exporting P-type ATPase
SGL03_01607	gene	357	trxC_1			
SGL03_01607	CDS	357	trxC_1		COG0526	Putative thioredoxin 2
SGL03_01608	gene	330	trxC_2			
SGL03_01608	CDS	330	trxC_2		COG0526	Putative thioredoxin 2
SGL03_01609	gene	810				
SGL03_01609	CDS	810		4.2.1.17	COG1024	putative enoyl-CoA hydratase echA12
SGL03_01610	gene	1629	ybiT			
SGL03_01610	CDS	1629	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
SGL03_01611	gene	192				
SGL03_01611	CDS	192				hypothetical protein
SGL03_01612	gene	564				
SGL03_01612	CDS	564				HTH-type transcriptional repressor
SGL03_01613	gene	2820	acn			
SGL03_01613	CDS	2820	acn	4.2.1.3	COG1048	Aconitate hydratase A
SGL03_01614	gene	552				
SGL03_01614	CDS	552				hypothetical protein
SGL03_01615	gene	1410	ripA			
SGL03_01615	CDS	1410	ripA	3.4.-.-	COG0791	Peptidoglycan endopeptidase RipA
SGL03_01616	gene	720	ripB			
SGL03_01616	CDS	720	ripB	3.4.-.-	COG0791	Peptidoglycan endopeptidase RipB
SGL03_01617	gene	1116				
SGL03_01617	CDS	1116				hypothetical protein
SGL03_01618	gene	975				
SGL03_01618	CDS	975			COG1721	putative protein
SGL03_01619	gene	1008				
SGL03_01619	CDS	1008				hypothetical protein
SGL03_01620	gene	768	fabG1			
SGL03_01620	CDS	768	fabG1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG1
SGL03_01621	gene	810	inhA_2			
SGL03_01621	CDS	810	inhA_2	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH]
SGL03_01622	gene	1023	hemH			
SGL03_01622	CDS	1023	hemH	4.99.1.1	COG0276	Ferrochelatase
SGL03_01623	gene	777				
SGL03_01623	CDS	777				putative protein
SGL03_01624	gene	1335				
SGL03_01624	CDS	1335				IS256 family transposase IS2606
SGL03_01625	gene	435				
SGL03_01625	CDS	435				hypothetical protein
SGL03_01626	gene	432				
SGL03_01626	CDS	432			COG0330	putative protein
SGL03_01627	gene	714				
SGL03_01627	CDS	714			COG0330	putative protein
SGL03_01628	gene	345				
SGL03_01628	CDS	345				hypothetical protein
SGL03_01629	gene	468				
SGL03_01629	CDS	468				hypothetical protein
SGL03_01630	gene	699	raaS			
SGL03_01630	CDS	699	raaS			HTH-type transcriptional regulatory protein RaaS
SGL03_01631	gene	981	rcsC_1			
SGL03_01631	CDS	981	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
SGL03_01632	gene	1521	sasA_2			
SGL03_01632	CDS	1521	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
SGL03_01633	gene	975				
